entry_a,entry_b,alignment_type,confidence,notes
lusitanus:18,monardes:XVIII,equivalent,certain,
lusitanus:18,wellmann:1.19,equivalent,certain,
monardes:XVIII,wellmann:1.19,equivalent,certain,
"barbaro:XVIIII",beck:1.20,equivalent,certain,
"barbaro:XVIIII",berendes:1.19,equivalent,certain,
"barbaro:XVIIII",gunther:1.19,equivalent,certain,
"barbaro:XVIIII",laguna:1.20,equivalent,certain,
"barbaro:XVIIII",lusitanus:19,equivalent,certain,
"barbaro:XVIIII",monardes:XIX,equivalent,certain,
"barbaro:XVIIII",wellmann:1.20,equivalent,certain,
beck:1.20,berendes:1.19,equivalent,certain,
beck:1.20,gunther:1.19,equivalent,certain,
beck:1.20,laguna:1.20,equivalent,certain,
beck:1.20,lusitanus:19,equivalent,certain,
beck:1.20,monardes:XIX,equivalent,certain,
beck:1.20,wellmann:1.20,equivalent,certain,
berendes:1.19,gunther:1.19,equivalent,certain,
berendes:1.19,laguna:1.20,equivalent,certain,
berendes:1.19,lusitanus:19,equivalent,certain,
berendes:1.19,monardes:XIX,equivalent,certain,
berendes:1.19,wellmann:1.20,equivalent,certain,
gunther:1.19,laguna:1.20,equivalent,certain,
gunther:1.19,lusitanus:19,equivalent,certain,
gunther:1.19,monardes:XIX,equivalent,certain,
gunther:1.19,wellmann:1.20,equivalent,certain,
laguna:1.20,lusitanus:19,equivalent,certain,
laguna:1.20,monardes:XIX,equivalent,certain,
laguna:1.20,wellmann:1.20,equivalent,certain,
lusitanus:19,monardes:XIX,equivalent,certain,
lusitanus:19,wellmann:1.20,equivalent,certain,
monardes:XIX,wellmann:1.20,equivalent,certain,
"barbaro:XX",beck:1.21,equivalent,certain,
"barbaro:XX",berendes:1.20,equivalent,certain,
"barbaro:XX",gunther:1.20,equivalent,certain,
"barbaro:XX",laguna:1.21,equivalent,certain,
"barbaro:XX",lusitanus:20,equivalent,certain,
"barbaro:XX",monardes:XX,equivalent,certain,
"barbaro:XX",wellmann:1.21,equivalent,certain,
beck:1.21,berendes:1.20,equivalent,certain,
beck:1.21,gunther:1.20,equivalent,certain,
beck:1.21,laguna:1.21,equivalent,certain,
beck:1.21,lusitanus:20,equivalent,certain,
beck:1.21,monardes:XX,equivalent,certain,
beck:1.21,wellmann:1.21,equivalent,certain,
berendes:1.20,gunther:1.20,equivalent,certain,
berendes:1.20,laguna:1.21,equivalent,certain,
berendes:1.20,lusitanus:20,equivalent,certain,
berendes:1.20,monardes:XX,equivalent,certain,
berendes:1.20,wellmann:1.21,equivalent,certain,
gunther:1.20,laguna:1.21,equivalent,certain,
gunther:1.20,lusitanus:20,equivalent,certain,
gunther:1.20,monardes:XX,equivalent,certain,
gunther:1.20,wellmann:1.21,equivalent,certain,
laguna:1.21,lusitanus:20,equivalent,certain,
laguna:1.21,monardes:XX,equivalent,certain,
laguna:1.21,wellmann:1.21,equivalent,certain,
lusitanus:20,monardes:XX,equivalent,certain,
lusitanus:20,wellmann:1.21,equivalent,certain,
monardes:XX,wellmann:1.21,equivalent,certain,
"barbaro:XXI",beck:1.22,equivalent,certain,
"barbaro:XXI",berendes:1.21,equivalent,certain,
"barbaro:XXI",gunther:1.21,equivalent,certain,
"barbaro:XXI",laguna:1.22,equivalent,certain,
"barbaro:XXI",lusitanus:21,equivalent,certain,
"barbaro:XXI",monardes:XXI,equivalent,certain,
"barbaro:XXI",wellmann:1.22,equivalent,certain,
beck:1.22,berendes:1.21,equivalent,certain,
beck:1.22,gunther:1.21,equivalent,certain,
beck:1.22,laguna:1.22,equivalent,certain,
beck:1.22,lusitanus:21,equivalent,certain,
beck:1.22,monardes:XXI,equivalent,certain,
beck:1.22,wellmann:1.22,equivalent,certain,
berendes:1.21,gunther:1.21,equivalent,certain,
berendes:1.21,laguna:1.22,equivalent,certain,
berendes:1.21,lusitanus:21,equivalent,certain,
berendes:1.21,monardes:XXI,equivalent,certain,
berendes:1.21,wellmann:1.22,equivalent,certain,
gunther:1.21,laguna:1.22,equivalent,certain,
gunther:1.21,lusitanus:21,equivalent,certain,
gunther:1.21,monardes:XXI,equivalent,certain,
gunther:1.21,wellmann:1.22,equivalent,certain,
laguna:1.22,lusitanus:21,equivalent,certain,
laguna:1.22,monardes:XXI,equivalent,certain,
laguna:1.22,wellmann:1.22,equivalent,certain,
lusitanus:21,monardes:XXI,equivalent,certain,
lusitanus:21,wellmann:1.22,equivalent,certain,
monardes:XXI,wellmann:1.22,equivalent,certain,
"barbaro:XXII",beck:1.23,equivalent,certain,
"barbaro:XXII",berendes:1.22,equivalent,certain,
"barbaro:XXII",laguna:1.23,equivalent,certain,
"barbaro:XXII",lusitanus:22,equivalent,certain,
"barbaro:XXII",monardes:XXII,equivalent,certain,
"barbaro:XXII",wellmann:1.23,equivalent,certain,
beck:1.23,berendes:1.22,equivalent,certain,
beck:1.23,laguna:1.23,equivalent,certain,
beck:1.23,lusitanus:22,equivalent,certain,
beck:1.23,monardes:XXII,equivalent,certain,
beck:1.23,wellmann:1.23,equivalent,certain,
berendes:1.22,laguna:1.23,equivalent,certain,
berendes:1.22,lusitanus:22,equivalent,certain,
berendes:1.22,monardes:XXII,equivalent,certain,
berendes:1.22,wellmann:1.23,equivalent,certain,
laguna:1.23,lusitanus:22,equivalent,certain,
laguna:1.23,monardes:XXII,equivalent,certain,
laguna:1.23,wellmann:1.23,equivalent,certain,
lusitanus:22,monardes:XXII,equivalent,certain,
lusitanus:22,wellmann:1.23,equivalent,certain,
monardes:XXII,wellmann:1.23,equivalent,certain,
"barbaro:XXIII",beck:1.24,equivalent,certain,
"barbaro:XXIII",berendes:1.23,equivalent,certain,
"barbaro:XXIII",gunther:1.23,equivalent,certain,
"barbaro:XXIII",laguna:1.24,equivalent,certain,
"barbaro:XXIII",lusitanus:23,equivalent,certain,
"barbaro:XXIII",monardes:XXIII,equivalent,certain,
"barbaro:XXIII",wellmann:1.24,equivalent,certain,
beck:1.24,berendes:1.23,equivalent,certain,
beck:1.24,gunther:1.23,equivalent,certain,
beck:1.24,laguna:1.24,equivalent,certain,
beck:1.24,lusitanus:23,equivalent,certain,
beck:1.24,monardes:XXIII,equivalent,certain,
beck:1.24,wellmann:1.24,equivalent,certain,
berendes:1.23,gunther:1.23,equivalent,certain,
berendes:1.23,laguna:1.24,equivalent,certain,
berendes:1.23,lusitanus:23,equivalent,certain,
berendes:1.23,monardes:XXIII,equivalent,certain,
berendes:1.23,wellmann:1.24,equivalent,certain,
gunther:1.23,laguna:1.24,equivalent,certain,
gunther:1.23,lusitanus:23,equivalent,certain,
gunther:1.23,monardes:XXIII,equivalent,certain,
gunther:1.23,wellmann:1.24,equivalent,certain,
laguna:1.24,lusitanus:23,equivalent,certain,
laguna:1.24,monardes:XXIII,equivalent,certain,
laguna:1.24,wellmann:1.24,equivalent,certain,
lusitanus:23,monardes:XXIII,equivalent,certain,
lusitanus:23,wellmann:1.24,equivalent,certain,
monardes:XXIII,wellmann:1.24,equivalent,certain,
"barbaro:XXIIII",beck:1.25,equivalent,certain,
"barbaro:XXIIII",berendes:1.24,equivalent,certain,
"barbaro:XXIIII",laguna:1.25,equivalent,certain,
"barbaro:XXIIII",lusitanus:24,equivalent,certain,
"barbaro:XXIIII",monardes:XXIIII,equivalent,certain,
"barbaro:XXIIII",wellmann:1.25,equivalent,certain,
beck:1.25,berendes:1.24,equivalent,certain,
beck:1.25,laguna:1.25,equivalent,certain,
beck:1.25,lusitanus:24,equivalent,certain,
beck:1.25,monardes:XXIIII,equivalent,certain,
beck:1.25,wellmann:1.25,equivalent,certain,
berendes:1.24,laguna:1.25,equivalent,certain,
berendes:1.24,lusitanus:24,equivalent,certain,
berendes:1.24,monardes:XXIIII,equivalent,certain,
berendes:1.24,wellmann:1.25,equivalent,certain,
laguna:1.25,lusitanus:24,equivalent,certain,
laguna:1.25,monardes:XXIIII,equivalent,certain,
laguna:1.25,wellmann:1.25,equivalent,certain,
lusitanus:24,monardes:XXIIII,equivalent,certain,
lusitanus:24,wellmann:1.25,equivalent,certain,
monardes:XXIIII,wellmann:1.25,equivalent,certain,
"barbaro:XXV",beck:1.26,equivalent,certain,
"barbaro:XXV",berendes:1.25,equivalent,certain,
"barbaro:XXV",gunther:1.25,equivalent,certain,
"barbaro:XXV",laguna:1.26,equivalent,certain,
"barbaro:XXV",lusitanus:25,equivalent,certain,
"barbaro:XXV",monardes:XXV,equivalent,certain,
"barbaro:XXV",wellmann:1.26,equivalent,certain,
beck:1.26,berendes:1.25,equivalent,certain,
beck:1.26,gunther:1.25,equivalent,certain,
beck:1.26,laguna:1.26,equivalent,certain,
beck:1.26,lusitanus:25,equivalent,certain,
beck:1.26,monardes:XXV,equivalent,certain,
beck:1.26,wellmann:1.26,equivalent,certain,
berendes:1.25,gunther:1.25,equivalent,certain,
berendes:1.25,laguna:1.26,equivalent,certain,
berendes:1.25,lusitanus:25,equivalent,certain,
berendes:1.25,monardes:XXV,equivalent,certain,
berendes:1.25,wellmann:1.26,equivalent,certain,
gunther:1.25,laguna:1.26,equivalent,certain,
gunther:1.25,lusitanus:25,equivalent,certain,
gunther:1.25,monardes:XXV,equivalent,certain,
gunther:1.25,wellmann:1.26,equivalent,certain,
laguna:1.26,lusitanus:25,equivalent,certain,
laguna:1.26,monardes:XXV,equivalent,certain,
laguna:1.26,wellmann:1.26,equivalent,certain,
lusitanus:25,monardes:XXV,equivalent,certain,
lusitanus:25,wellmann:1.26,equivalent,certain,
monardes:XXV,wellmann:1.26,equivalent,certain,
"barbaro:XXVI",beck:1.27,equivalent,certain,
"barbaro:XXVI",berendes:1.26,equivalent,certain,
"barbaro:XXVI",laguna:1.27,equivalent,certain,
"barbaro:XXVI",lusitanus:26,equivalent,certain,
"barbaro:XXVI",monardes:XXVI,equivalent,certain,
"barbaro:XXVI",wellmann:1.27,equivalent,certain,
beck:1.27,berendes:1.26,equivalent,certain,
beck:1.27,laguna:1.27,equivalent,certain,
beck:1.27,lusitanus:26,equivalent,certain,
beck:1.27,monardes:XXVI,equivalent,certain,
beck:1.27,wellmann:1.27,equivalent,certain,
berendes:1.26,laguna:1.27,equivalent,certain,
berendes:1.26,lusitanus:26,equivalent,certain,
berendes:1.26,monardes:XXVI,equivalent,certain,
berendes:1.26,wellmann:1.27,equivalent,certain,
laguna:1.27,lusitanus:26,equivalent,certain,
laguna:1.27,monardes:XXVI,equivalent,certain,
laguna:1.27,wellmann:1.27,equivalent,certain,
lusitanus:26,monardes:XXVI,equivalent,certain,
lusitanus:26,wellmann:1.27,equivalent,certain,
monardes:XXVI,wellmann:1.27,equivalent,certain,
"barbaro:XXVII",beck:1.28,equivalent,certain,
"barbaro:XXVII",berendes:1.27,equivalent,certain,
"barbaro:XXVII",gunther:1.27,equivalent,certain,
"barbaro:XXVII",laguna:1.28,equivalent,certain,
"barbaro:XXVII",lusitanus:27,equivalent,certain,
"barbaro:XXVII",monardes:XXVII,equivalent,certain,
"barbaro:XXVII",wellmann:1.28,equivalent,certain,
beck:1.28,berendes:1.27,equivalent,certain,
beck:1.28,gunther:1.27,equivalent,certain,
beck:1.28,laguna:1.28,equivalent,certain,
beck:1.28,lusitanus:27,equivalent,certain,
beck:1.28,monardes:XXVII,equivalent,certain,
beck:1.28,wellmann:1.28,equivalent,certain,
berendes:1.27,gunther:1.27,equivalent,certain,
berendes:1.27,laguna:1.28,equivalent,certain,
berendes:1.27,lusitanus:27,equivalent,certain,
berendes:1.27,monardes:XXVII,equivalent,certain,
berendes:1.27,wellmann:1.28,equivalent,certain,
gunther:1.27,laguna:1.28,equivalent,certain,
gunther:1.27,lusitanus:27,equivalent,certain,
gunther:1.27,monardes:XXVII,equivalent,certain,
gunther:1.27,wellmann:1.28,equivalent,certain,
laguna:1.28,lusitanus:27,equivalent,certain,
laguna:1.28,monardes:XXVII,equivalent,certain,
laguna:1.28,wellmann:1.28,equivalent,certain,
lusitanus:27,monardes:XXVII,equivalent,certain,
lusitanus:27,wellmann:1.28,equivalent,certain,
monardes:XXVII,wellmann:1.28,equivalent,certain,
"barbaro:XXVIII",beck:1.29,equivalent,certain,
"barbaro:XXVIII",berendes:1.28,equivalent,certain,
"barbaro:XXVIII",gunther:1.28,equivalent,certain,
"barbaro:XXVIII",laguna:1.29,equivalent,certain,
"barbaro:XXVIII",lusitanus:27,equivalent,certain,
"barbaro:XXVIII",monardes:XXVII,equivalent,certain,
"barbaro:XXVIII",wellmann:1.29,equivalent,certain,
beck:1.29,berendes:1.28,equivalent,certain,
beck:1.29,gunther:1.28,equivalent,certain,
beck:1.29,laguna:1.29,equivalent,certain,
beck:1.29,lusitanus:27,equivalent,certain,
beck:1.29,monardes:XXVII,equivalent,certain,
beck:1.29,wellmann:1.29,equivalent,certain,
berendes:1.28,gunther:1.28,equivalent,certain,
berendes:1.28,laguna:1.29,equivalent,certain,
berendes:1.28,lusitanus:27,equivalent,certain,
berendes:1.28,monardes:XXVII,equivalent,certain,
berendes:1.28,wellmann:1.29,equivalent,certain,
gunther:1.28,laguna:1.29,equivalent,certain,
gunther:1.28,lusitanus:27,equivalent,certain,
gunther:1.28,monardes:XXVII,equivalent,certain,
gunther:1.28,wellmann:1.29,equivalent,certain,
laguna:1.29,lusitanus:27,equivalent,certain,
laguna:1.29,monardes:XXVII,equivalent,certain,
laguna:1.29,wellmann:1.29,equivalent,certain,
lusitanus:27,wellmann:1.29,equivalent,certain,
monardes:XXVII,wellmann:1.29,equivalent,certain,
"barbaro:XXIX",beck:1.30,equivalent,certain,
"barbaro:XXIX",berendes:1.29,equivalent,certain,
"barbaro:XXIX",gunther:1.29,equivalent,certain,
"barbaro:XXIX",laguna:1.30,equivalent,certain,
"barbaro:XXIX",lusitanus:28,equivalent,certain,
"barbaro:XXIX",monardes:XXVIII,equivalent,certain,
"barbaro:XXIX",wellmann:1.30,equivalent,certain,
beck:1.30,berendes:1.29,equivalent,certain,
beck:1.30,gunther:1.29,equivalent,certain,
beck:1.30,laguna:1.30,equivalent,certain,
beck:1.30,lusitanus:28,equivalent,certain,
beck:1.30,monardes:XXVIII,equivalent,certain,
beck:1.30,wellmann:1.30,equivalent,certain,
berendes:1.29,gunther:1.29,equivalent,certain,
berendes:1.29,laguna:1.30,equivalent,certain,
berendes:1.29,lusitanus:28,equivalent,certain,
berendes:1.29,monardes:XXVIII,equivalent,certain,
berendes:1.29,wellmann:1.30,equivalent,certain,
gunther:1.29,laguna:1.30,equivalent,certain,
gunther:1.29,lusitanus:28,equivalent,certain,
gunther:1.29,monardes:XXVIII,equivalent,certain,
gunther:1.29,wellmann:1.30,equivalent,certain,
laguna:1.30,lusitanus:28,equivalent,certain,
laguna:1.30,monardes:XXVIII,equivalent,certain,
laguna:1.30,wellmann:1.30,equivalent,certain,
lusitanus:28,monardes:XXVIII,equivalent,certain,
lusitanus:28,wellmann:1.30,equivalent,certain,
monardes:XXVIII,wellmann:1.30,equivalent,certain,
"barbaro:XXX",beck:1.30,equivalent,certain,
"barbaro:XXX",berendes:1.30,equivalent,certain,
"barbaro:XXX",gunther:1.30,equivalent,certain,
"barbaro:XXX",laguna:1.30,equivalent,certain,
"barbaro:XXX",lusitanus:28,equivalent,certain,
"barbaro:XXX",monardes:XXVIII,equivalent,certain,
"barbaro:XXX",wellmann:1.30.2,equivalent,certain,
beck:1.30,berendes:1.30,equivalent,certain,
beck:1.30,gunther:1.30,equivalent,certain,
beck:1.30,wellmann:1.30.2,equivalent,certain,
berendes:1.30,gunther:1.30,equivalent,certain,
berendes:1.30,laguna:1.30,equivalent,certain,
berendes:1.30,lusitanus:28,equivalent,certain,
berendes:1.30,monardes:XXVIII,equivalent,certain,
berendes:1.30,wellmann:1.30.2,equivalent,certain,
gunther:1.30,laguna:1.30,equivalent,certain,
gunther:1.30,lusitanus:28,equivalent,certain,
gunther:1.30,monardes:XXVIII,equivalent,certain,
gunther:1.30,wellmann:1.30.2,equivalent,certain,
laguna:1.30,wellmann:1.30.2,equivalent,certain,
lusitanus:28,wellmann:1.30.2,equivalent,certain,
monardes:XXVIII,wellmann:1.30.2,equivalent,certain,
"barbaro:XXXI",beck:1.30,equivalent,certain,
"barbaro:XXXI",berendes:1.31,equivalent,certain,
"barbaro:XXXI",gunther:1.31,equivalent,certain,
"barbaro:XXXI",laguna:1.30.3,equivalent,certain,
"barbaro:XXXI",lusitanus:29,equivalent,certain,
"barbaro:XXXI",monardes:XXIX,equivalent,certain,
"barbaro:XXXI",wellmann:1.30,equivalent,certain,
beck:1.30,berendes:1.31,equivalent,certain,
beck:1.30,gunther:1.31,equivalent,certain,
beck:1.30,laguna:1.30.3,equivalent,certain,
beck:1.30,lusitanus:29,equivalent,certain,
beck:1.30,monardes:XXIX,equivalent,certain,
berendes:1.31,gunther:1.31,equivalent,certain,
berendes:1.31,laguna:1.30.3,equivalent,certain,
berendes:1.31,lusitanus:29,equivalent,certain,
berendes:1.31,monardes:XXIX,equivalent,certain,
berendes:1.31,wellmann:1.30,equivalent,certain,
gunther:1.31,laguna:1.30.3,equivalent,certain,
gunther:1.31,lusitanus:29,equivalent,certain,
gunther:1.31,monardes:XXIX,equivalent,certain,
gunther:1.31,wellmann:1.30,equivalent,certain,
laguna:1.30.3,lusitanus:29,equivalent,certain,
laguna:1.30.3,monardes:XXIX,equivalent,certain,
laguna:1.30.3,wellmann:1.30,equivalent,certain,
lusitanus:29,monardes:XXIX,equivalent,certain,
lusitanus:29,wellmann:1.30,equivalent,certain,
monardes:XXIX,wellmann:1.30,equivalent,certain,
"barbaro:XXXII",beck:1.30,equivalent,certain,
"barbaro:XXXII",berendes:1.32,equivalent,certain,
"barbaro:XXXII",gunther:1.32,equivalent,certain,
"barbaro:XXXII",laguna:1.31,equivalent,certain,
"barbaro:XXXII",lusitanus:29,equivalent,certain,
"barbaro:XXXII",monardes:XXIX,equivalent,certain,
"barbaro:XXXII",wellmann:1.30,equivalent,certain,
beck:1.30,berendes:1.32,equivalent,certain,
beck:1.30,gunther:1.32,equivalent,certain,
beck:1.30,laguna:1.31,equivalent,certain,
berendes:1.32,gunther:1.32,equivalent,certain,
berendes:1.32,laguna:1.31,equivalent,certain,
berendes:1.32,lusitanus:29,equivalent,certain,
berendes:1.32,monardes:XXIX,equivalent,certain,
berendes:1.32,wellmann:1.30,equivalent,certain,
gunther:1.32,laguna:1.31,equivalent,certain,
gunther:1.32,lusitanus:29,equivalent,certain,
gunther:1.32,monardes:XXIX,equivalent,certain,
gunther:1.32,wellmann:1.30,equivalent,certain,
laguna:1.31,lusitanus:29,equivalent,certain,
laguna:1.31,monardes:XXIX,equivalent,certain,
laguna:1.31,wellmann:1.30,equivalent,certain,
"barbaro:XXXIII",beck:1.30,equivalent,certain,
"barbaro:XXXIII",berendes:1.33,equivalent,certain,
"barbaro:XXXIII",gunther:1.33,equivalent,certain,
"barbaro:XXXIII",laguna:1.31,equivalent,certain,
"barbaro:XXXIII",lusitanus:30,equivalent,certain,
"barbaro:XXXIII",monardes:XXX,equivalent,certain,
"barbaro:XXXIII",wellmann:1.30,equivalent,certain,
beck:1.30,berendes:1.33,equivalent,certain,
beck:1.30,gunther:1.33,equivalent,certain,
beck:1.30,lusitanus:30,equivalent,certain,
beck:1.30,monardes:XXX,equivalent,certain,
berendes:1.33,gunther:1.33,equivalent,certain,
berendes:1.33,laguna:1.31,equivalent,certain,
berendes:1.33,lusitanus:30,equivalent,certain,
berendes:1.33,monardes:XXX,equivalent,certain,
berendes:1.33,wellmann:1.30,equivalent,certain,
gunther:1.33,laguna:1.31,equivalent,certain,
gunther:1.33,lusitanus:30,equivalent,certain,
gunther:1.33,monardes:XXX,equivalent,certain,
gunther:1.33,wellmann:1.30,equivalent,certain,
laguna:1.31,lusitanus:30,equivalent,certain,
laguna:1.31,monardes:XXX,equivalent,certain,
lusitanus:30,monardes:XXX,equivalent,certain,
lusitanus:30,wellmann:1.30,equivalent,certain,
monardes:XXX,wellmann:1.30,equivalent,certain,
"barbaro:XXXIIII",beck:1.30,equivalent,certain,
"barbaro:XXXIIII",berendes:1.34,equivalent,certain,
"barbaro:XXXIIII",gunther:1.34,equivalent,certain,
"barbaro:XXXIIII",lusitanus:30,equivalent,certain,
"barbaro:XXXIIII",monardes:XXXI,equivalent,certain,
"barbaro:XXXIIII",wellmann:1.30,equivalent,certain,
beck:1.30,berendes:1.34,equivalent,certain,
beck:1.30,gunther:1.34,equivalent,certain,
beck:1.30,monardes:XXXI,equivalent,certain,
berendes:1.34,gunther:1.34,equivalent,certain,
berendes:1.34,lusitanus:30,equivalent,certain,
berendes:1.34,monardes:XXXI,equivalent,certain,
berendes:1.34,wellmann:1.30,equivalent,certain,
gunther:1.34,lusitanus:30,equivalent,certain,
gunther:1.34,monardes:XXXI,equivalent,certain,
gunther:1.34,wellmann:1.30,equivalent,certain,
lusitanus:30,monardes:XXXI,equivalent,certain,
monardes:XXXI,wellmann:1.30,equivalent,certain,
"barbaro:XXXV",beck:1.30,equivalent,certain,
"barbaro:XXXV",berendes:1.35,equivalent,certain,
"barbaro:XXXV",gunther:1.35,equivalent,certain,
"barbaro:XXXV",laguna:1.30.6,equivalent,certain,
"barbaro:XXXV",lusitanus:30,equivalent,certain,
"barbaro:XXXV",monardes:XXXI,equivalent,certain,
"barbaro:XXXV",wellmann:1.30,equivalent,certain,
beck:1.30,berendes:1.35,equivalent,certain,
beck:1.30,gunther:1.35,equivalent,certain,
beck:1.30,laguna:1.30.6,equivalent,certain,
berendes:1.35,gunther:1.35,equivalent,certain,
